country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Spain,ES,2020-36,<15yr,8134,6930117,220.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-37,<15yr,10221,6930117,264.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-38,<15yr,11838,6930117,318.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-39,<15yr,10938,6930117,328.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-40,<15yr,9173,6930117,290.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-41,<15yr,9830,6930117,274.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-42,<15yr,11275,6930117,304.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-43,<15yr,16619,6930117,402.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-44,<15yr,17318,6930117,489.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-45,<15yr,16102,6930117,482.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-46,<15yr,13433,6930117,426.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-47,<15yr,9991,6930117,338,"TESSy COVID-19, national weekly data"
Spain,ES,2020-48,<15yr,7137,6930117,247.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-49,<15yr,6442,6930117,195.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-50,<15yr,6205,6930117,182.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-51,<15yr,8065,6930117,205.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-52,<15yr,7684,6930117,227.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-53,<15yr,10101,6930117,256.6,"TESSy COVID-19, national weekly data"
Spain,ES,2021-01,<15yr,16731,6930117,387.2,"TESSy COVID-19, national weekly data"
Spain,ES,2021-02,<15yr,26454,6930117,623.1,"TESSy COVID-19, national weekly data"
Spain,ES,2021-03,<15yr,31625,6930117,838.1,"TESSy COVID-19, national weekly data"
Spain,ES,2021-04,<15yr,27363,6930117,851.2,"TESSy COVID-19, national weekly data"
Spain,ES,2021-05,<15yr,16754,6930117,636.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-05,15-24yr,1,4620483,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-06,15-24yr,2,4620483,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-07,15-24yr,1,4620483,0.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-08,15-24yr,9,4620483,0.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-09,15-24yr,63,4620483,1.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-10,15-24yr,276,4620483,7.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-11,15-24yr,812,4620483,23.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-12,15-24yr,1019,4620483,39.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-13,15-24yr,963,4620483,42.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-14,15-24yr,794,4620483,38,"TESSy COVID-19, national weekly data"
Spain,ES,2020-15,15-24yr,552,4620483,29.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-16,15-24yr,420,4620483,21,"TESSy COVID-19, national weekly data"
Spain,ES,2020-17,15-24yr,328,4620483,16.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-18,15-24yr,199,4620483,11.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-19,15-24yr,140,4620483,7.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-20,15-24yr,283,4620483,9.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-21,15-24yr,304,4620483,12.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-22,15-24yr,312,4620483,13.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-23,15-24yr,315,4620483,13.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-24,15-24yr,241,4620483,12,"TESSy COVID-19, national weekly data"
Spain,ES,2020-25,15-24yr,256,4620483,10.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-26,15-24yr,366,4620483,13.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-27,15-24yr,481,4620483,18.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-28,15-24yr,1020,4620483,32.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-29,15-24yr,2510,4620483,76.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-30,15-24yr,2954,4620483,118.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-31,15-24yr,3792,4620483,146,"TESSy COVID-19, national weekly data"
Spain,ES,2020-32,15-24yr,5068,4620483,191.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-33,15-24yr,6816,4620483,257.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-34,15-24yr,8488,4620483,331.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-35,15-24yr,9166,4620483,382.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-36,15-24yr,9138,4620483,396.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-37,15-24yr,9509,4620483,403.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-38,15-24yr,9874,4620483,419.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-39,15-24yr,9596,4620483,421.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-40,15-24yr,9790,4620483,419.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-41,15-24yr,12339,4620483,478.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-42,15-24yr,15413,4620483,600.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-43,15-24yr,20499,4620483,777.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-44,15-24yr,19013,4620483,855.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-45,15-24yr,16170,4620483,761.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-46,15-24yr,12639,4620483,623.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-47,15-24yr,8707,4620483,462,"TESSy COVID-19, national weekly data"
Spain,ES,2020-48,15-24yr,6319,4620483,325.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-49,15-24yr,5638,4620483,258.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-50,15-24yr,6883,4620483,271,"TESSy COVID-19, national weekly data"
Spain,ES,2020-51,15-24yr,8289,4620483,328.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-52,15-24yr,8968,4620483,373.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-53,15-24yr,14132,4620483,499.9,"TESSy COVID-19, national weekly data"
Spain,ES,2021-01,15-24yr,24604,4620483,838.4,"TESSy COVID-19, national weekly data"
Spain,ES,2021-02,15-24yr,29026,4620483,1160.7,"TESSy COVID-19, national weekly data"
Spain,ES,2021-03,15-24yr,25947,4620483,1189.8,"TESSy COVID-19, national weekly data"
Spain,ES,2021-04,15-24yr,19099,4620483,974.9,"TESSy COVID-19, national weekly data"
Spain,ES,2021-05,15-24yr,10243,4620483,635,"TESSy COVID-19, national weekly data"
Spain,ES,2020-05,25-49yr,15,16559904,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-06,25-49yr,16,16559904,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-07,25-49yr,49,16559904,0.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-08,25-49yr,80,16559904,0.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-09,25-49yr,518,16559904,3.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-10,25-49yr,2516,16559904,18.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-11,25-49yr,12245,16559904,89.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-12,25-49yr,17479,16559904,179.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-13,25-49yr,12069,16559904,178.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-14,25-49yr,7723,16559904,119.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-15,25-49yr,4895,16559904,76.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-16,25-49yr,3126,16559904,48.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-17,25-49yr,2093,16559904,31.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-18,25-49yr,1295,16559904,20.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-19,25-49yr,728,16559904,12.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-20,25-49yr,1359,16559904,12.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-21,25-49yr,1457,16559904,17,"TESSy COVID-19, national weekly data"
Spain,ES,2020-22,25-49yr,1389,16559904,17.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-23,25-49yr,1101,16559904,15,"TESSy COVID-19, national weekly data"
Spain,ES,2020-24,25-49yr,935,16559904,12.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-25,25-49yr,843,16559904,10.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-26,25-49yr,1137,16559904,12,"TESSy COVID-19, national weekly data"
Spain,ES,2020-27,25-49yr,1634,16559904,16.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-28,25-49yr,3244,16559904,29.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-29,25-49yr,5866,16559904,55,"TESSy COVID-19, national weekly data"
Spain,ES,2020-30,25-49yr,7759,16559904,82.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-31,25-49yr,10382,16559904,109.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-32,25-49yr,14690,16559904,151.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-33,25-49yr,19614,16559904,207.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-34,25-49yr,24531,16559904,266.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-35,25-49yr,27073,16559904,311.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-36,25-49yr,28699,16559904,336.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-37,25-49yr,29848,16559904,353.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-38,25-49yr,30198,16559904,362.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-39,25-49yr,28340,16559904,353.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-40,25-49yr,25811,16559904,327,"TESSy COVID-19, national weekly data"
Spain,ES,2020-41,25-49yr,31117,16559904,343.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-42,25-49yr,39345,16559904,425.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-43,25-49yr,53943,16559904,563.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-44,25-49yr,53307,16559904,647.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-45,25-49yr,46617,16559904,603.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-46,25-49yr,36530,16559904,502.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-47,25-49yr,26628,16559904,381.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-48,25-49yr,20090,16559904,282.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-49,25-49yr,18291,16559904,231.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-50,25-49yr,22109,16559904,244,"TESSy COVID-19, national weekly data"
Spain,ES,2020-51,25-49yr,26443,16559904,293.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-52,25-49yr,28908,16559904,334.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-53,25-49yr,41449,16559904,424.9,"TESSy COVID-19, national weekly data"
Spain,ES,2021-01,25-49yr,69994,16559904,673,"TESSy COVID-19, national weekly data"
Spain,ES,2021-02,25-49yr,86978,16559904,947.9,"TESSy COVID-19, national weekly data"
Spain,ES,2021-03,25-49yr,84879,16559904,1037.8,"TESSy COVID-19, national weekly data"
Spain,ES,2021-04,25-49yr,59893,16559904,874.2,"TESSy COVID-19, national weekly data"
Spain,ES,2021-05,25-49yr,30134,16559904,543.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-05,50-64yr,6,9720981,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-06,50-64yr,12,9720981,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-07,50-64yr,39,9720981,0.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-08,50-64yr,72,9720981,1.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-09,50-64yr,414,9720981,5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-10,50-64yr,2342,9720981,28.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-11,50-64yr,11926,9720981,146.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-12,50-64yr,18081,9720981,308.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-13,50-64yr,11692,9720981,306.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-14,50-64yr,6774,9720981,190,"TESSy COVID-19, national weekly data"
Spain,ES,2020-15,50-64yr,3861,9720981,109.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-16,50-64yr,2267,9720981,63,"TESSy COVID-19, national weekly data"
Spain,ES,2020-17,50-64yr,1435,9720981,38.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-18,50-64yr,905,9720981,24.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-19,50-64yr,491,9720981,14.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-20,50-64yr,831,9720981,13.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-21,50-64yr,919,9720981,18,"TESSy COVID-19, national weekly data"
Spain,ES,2020-22,50-64yr,720,9720981,16.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-23,50-64yr,553,9720981,13.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-24,50-64yr,469,9720981,10.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-25,50-64yr,405,9720981,9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-26,50-64yr,491,9720981,9.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-27,50-64yr,679,9720981,12,"TESSy COVID-19, national weekly data"
Spain,ES,2020-28,50-64yr,1195,9720981,19.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-29,50-64yr,1965,9720981,32.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-30,50-64yr,2657,9720981,47.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-31,50-64yr,3807,9720981,66.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-32,50-64yr,5281,9720981,93.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-33,50-64yr,7449,9720981,131,"TESSy COVID-19, national weekly data"
Spain,ES,2020-34,50-64yr,9732,9720981,176.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-35,50-64yr,11701,9720981,220.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-36,50-64yr,13315,9720981,257.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-37,50-64yr,14286,9720981,283.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-38,50-64yr,14740,9720981,298.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-39,50-64yr,13247,9720981,287.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-40,50-64yr,13434,9720981,274.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-41,50-64yr,17119,9720981,314.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-42,50-64yr,21673,9720981,399.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-43,50-64yr,29815,9720981,529.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-44,50-64yr,30762,9720981,623.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-45,50-64yr,27446,9720981,598.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-46,50-64yr,21584,9720981,504.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-47,50-64yr,15306,9720981,379.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-48,50-64yr,11243,9720981,273.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-49,50-64yr,10065,9720981,219.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-50,50-64yr,11739,9720981,224.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-51,50-64yr,14508,9720981,270,"TESSy COVID-19, national weekly data"
Spain,ES,2020-52,50-64yr,15795,9720981,311.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-53,50-64yr,22223,9720981,391.1,"TESSy COVID-19, national weekly data"
Spain,ES,2021-01,50-64yr,38784,9720981,627.6,"TESSy COVID-19, national weekly data"
Spain,ES,2021-02,50-64yr,51519,9720981,928.9,"TESSy COVID-19, national weekly data"
Spain,ES,2021-03,50-64yr,50065,9720981,1045,"TESSy COVID-19, national weekly data"
Spain,ES,2021-04,50-64yr,35012,9720981,875.2,"TESSy COVID-19, national weekly data"
Spain,ES,2021-05,50-64yr,17191,9720981,537,"TESSy COVID-19, national weekly data"
Spain,ES,2020-05,65-79yr,6,6224691,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-06,65-79yr,21,6224691,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-07,65-79yr,46,6224691,1.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-08,65-79yr,76,6224691,2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-09,65-79yr,517,6224691,9.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-10,65-79yr,2608,6224691,50.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-11,65-79yr,10557,6224691,211.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-12,65-79yr,13357,6224691,384.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-13,65-79yr,8184,6224691,346.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-14,65-79yr,4662,6224691,206.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-15,65-79yr,2958,6224691,122.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-16,65-79yr,1798,6224691,76.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-17,65-79yr,953,6224691,44.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-18,65-79yr,634,6224691,25.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-19,65-79yr,249,6224691,14.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-20,65-79yr,389,6224691,10.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-21,65-79yr,411,6224691,12.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-22,65-79yr,340,6224691,12.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-23,65-79yr,328,6224691,10.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-24,65-79yr,275,6224691,9.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-25,65-79yr,237,6224691,8.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-26,65-79yr,191,6224691,6.9,"TESSy COVID-19, national weekly data"
Spain,ES,2020-27,65-79yr,314,6224691,8.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-28,65-79yr,479,6224691,12.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-29,65-79yr,852,6224691,21.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-30,65-79yr,1050,6224691,30.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-31,65-79yr,1570,6224691,42.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-32,65-79yr,2214,6224691,60.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-33,65-79yr,3078,6224691,85,"TESSy COVID-19, national weekly data"
Spain,ES,2020-34,65-79yr,4149,6224691,116.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-35,65-79yr,5123,6224691,149,"TESSy COVID-19, national weekly data"
Spain,ES,2020-36,65-79yr,6251,6224691,182.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-37,65-79yr,6782,6224691,209.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-38,65-79yr,6921,6224691,220.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-39,65-79yr,6388,6224691,213.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-40,65-79yr,6064,6224691,200,"TESSy COVID-19, national weekly data"
Spain,ES,2020-41,65-79yr,7912,6224691,224.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-42,65-79yr,10236,6224691,291.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-43,65-79yr,14413,6224691,396,"TESSy COVID-19, national weekly data"
Spain,ES,2020-44,65-79yr,14881,6224691,470.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-45,65-79yr,13694,6224691,459.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-46,65-79yr,10981,6224691,396.4,"TESSy COVID-19, national weekly data"
Spain,ES,2020-47,65-79yr,8042,6224691,305.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-48,65-79yr,5845,6224691,223.1,"TESSy COVID-19, national weekly data"
Spain,ES,2020-49,65-79yr,5252,6224691,178.3,"TESSy COVID-19, national weekly data"
Spain,ES,2020-50,65-79yr,6153,6224691,183.2,"TESSy COVID-19, national weekly data"
Spain,ES,2020-51,65-79yr,7540,6224691,220,"TESSy COVID-19, national weekly data"
Spain,ES,2020-52,65-79yr,7866,6224691,247.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-53,65-79yr,11274,6224691,307.5,"TESSy COVID-19, national weekly data"
Spain,ES,2021-01,65-79yr,18144,6224691,472.6,"TESSy COVID-19, national weekly data"
Spain,ES,2021-02,65-79yr,25192,6224691,696.2,"TESSy COVID-19, national weekly data"
Spain,ES,2021-03,65-79yr,24546,6224691,799,"TESSy COVID-19, national weekly data"
Spain,ES,2021-04,65-79yr,17393,6224691,673.8,"TESSy COVID-19, national weekly data"
Spain,ES,2021-05,65-79yr,8679,6224691,418.8,"TESSy COVID-19, national weekly data"
Spain,ES,2020-05,80+yr,8,2880884,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-06,80+yr,12,2880884,,"TESSy COVID-19, national weekly data"
Spain,ES,2020-07,80+yr,31,2880884,1.5,"TESSy COVID-19, national weekly data"
Spain,ES,2020-08,80+yr,74,2880884,3.6,"TESSy COVID-19, national weekly data"
Spain,ES,2020-09,80+yr,291,2880884,12.7,"TESSy COVID-19, national weekly data"
Spain,ES,2020-10,80+yr,1533,2880884,63.3,"TESSy COVID-19, national weekly data"
